216|Mérida|Mexico|400142|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|400|-89.5529|20.8219|Mérida,_Yucatán
217|Guadalajara|Mexico|2325000|0|0|0|0|0|0|0|0|0|0|0|0|63|101|0|2325|-103.3438|20.6736|Guadalajara
218|Port Sudan|Sudan|206727|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|207|37.2197|19.6157|Port_Sudan
219|Mexico City|Mexico|14100000|0|0|0|0|0|0|0|70|80|90|85|128|170|368|2872|14100|-99.1276|19.4270|Mexico_City
220|Puebla City|Mexico|1055000|0|0|0|0|0|0|0|0|0|0|63|65|70|90|211|1055|-98.1929|19.0486|Puebla_City
221|Pune|India|1775000|0|0|0|0|0|0|0|0|0|0|0|60|90|154|460|1775|73.8523|18.5357|Pune
222|Port-au-Prince|Haiti|880000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|880|-72.3431|18.5266|Port-au-Prince
223|San Juan|Puerto Rico|1775260|0|0|0|0|0|0|0|0|0|0|0|0|0|0|385|1775|-66.0818|18.4006|San_Juan,__Puerto_Rico
224|Kingston|Jamaica|770000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|770|-76.7973|18.0157|Kingston,_Jamaica
225|Hyderabad|India|2750000|0|0|0|0|0|0|0|0|0|80|175|175|200|445|1075|2750|78.4850|17.3945|Hyderabad
226|Yangon|Burma|2800000|0|0|0|0|0|0|0|0|0|0|0|0|0|229|600|2800|96.1249|16.8722|Yangon
227|Sana'a|Yemen|427150|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|427|44.2095|15.3614|Sana%27a
228|Guatemala|Guatemala|1400000|0|0|0|0|0|0|0|0|0|0|0|0|0|74|284|1400|-90.5249|14.6180|Guatemala
229|Tegucigalpa|Honduras|551606|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|552|-87.2031|14.0991|Tegucigalpa
230|Bangkok|Thailand|6450000|0|0|0|0|0|0|0|0|0|0|0|0|158|267|975|6450|100.5527|13.7456|Bangkok
231|San Salvador|El Salvador|920000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|920|-89.2002|13.7014|San_Salvador
232|Niamey|Niger|398265|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|398|2.0834|13.6045|Niamey
233|Chennai|India|4475000|0|0|0|0|0|0|0|0|0|0|0|110|310|505|1356|4475|80.2478|13.0615|Chennai
234|Bangalore|India|2950000|0|0|0|0|0|0|0|0|0|0|0|50|130|161|725|2950|77.5877|12.9748|Bangalore
235|Bamako|Mali|646163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|646|-7.9865|12.6530|Bamako
236|Managua|Nicaragua|682000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|682|-86.2730|12.1515|Managua
237|Phnom Penh|Cambodia|700000|0|0|0|0|0|0|0|0|0|0|0|68|62|90|270|700|104.9132|11.5647|Phnom_Penh
238|Ho Chi Minh City|Vietnam|3100000|0|0|0|0|0|0|0|0|0|0|0|0|90|170|1200|3100|106.6625|10.7592|Ho_Chi_Minh_City
239|Maracaibo|Venezuela|890643|0|0|0|0|0|0|0|0|0|0|0|0|0|0|235|891|-71.6371|10.6450|Maracaibo
240|Caracas|Venezuela|3600000|0|0|0|0|0|0|0|0|0|0|0|0|0|82|693|3600|-66.8983|10.4960|Caracas
241|Barquisimeto|Venezuela|497635|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|498|-69.3392|10.0657|Barquisimeto
242|San José|Costa Rica|670000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|670|-84.0786|9.9305|San_José,_Costa_Rica
243|Madurai|India|960000|50|0|70|0|0|0|60|0|0|0|0|0|0|104|352|960|78.1217|9.9140|Madurai
244|Ibadan|Nigeria|1144000|0|0|0|0|0|0|0|0|0|0|0|0|0|204|390|1144|3.8953|7.3788|Ibadan
245|Davao City|Philippines|408775|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|409|125.6137|7.0801|Davao_City
246|Enugu|Nigeria|252500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|252|7.4921|6.4505|Enugu
247|Medellín|Colombia|2095000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|264|2095|-75.5920|6.2411|Medellín
248|Accra|Ghana|1250000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1250|-0.2009|5.5586|Accra
249|Abidjan|Ivory Coast|1950000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1950|-4.0219|5.3249|Abidjan
250|Bogotá|Colombia|4260000|0|0|0|0|0|0|0|0|0|0|0|0|53|110|600|4260|-74.0805|4.6302|Bogotá
251|Bangui|Central African Republic|473817|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|474|18.5623|4.3659|Bangui
252|Yaoundé|Cameroon|653670|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|654|11.5136|3.8651|Yaoundé
253|Medan|Indonesia|1373747|0|0|0|0|0|0|0|0|0|0|0|0|0|0|270|1374|98.6756|3.5852|Medan
254|Cali|Colombia|1400000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|256|1400|-76.5224|3.4569|Cali
255|Kuala Lumpur|Malaysia|1475000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1475|101.7077|3.1502|Kuala_Lumpur
256|Mogadishu|Somalia|600000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|600|45.3441|2.0412|Mogadishu
257|Kisangani|Congo|282650|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|283|25.1961|0.5193|Kisangani
258|Quito|Ecuador|1050000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|209|1050|-78.5243|-0.2295|Quito
259|Iquitos|Peru|178738|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|179|-73.1915|-3.7529|Iquitos
260|Fortaleza|Brazil|1825000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|205|1825|-38.5889|-3.7833|Fortaleza
261|Brazzaville|Congo|585812|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|586|15.2851|-4.2852|Brazzaville
262|Kananga|Congo|290898|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|291|22.4028|-5.8922|Kananga
263|Dar es Salaam|Tanzania|1300000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1300|39.2533|-6.8174|Dar_es_Salaam
264|Bandung|Indonesia|1800000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|700|1800|107.6069|-6.9124|Bandung
265|Recife|Brazil|2625000|0|0|0|0|0|0|0|0|0|0|0|0|106|155|550|2625|-34.9146|-8.0852|Recife
266|Benguela|Angola|155000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|155|13.4649|-12.7177|Benguela
267|Brasília|Brazil|1567709|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1568|-47.8977|-15.7921|Brasília
268|Arequipa|Peru|446942|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|447|-71.5227|-16.3975|Arequipa
269|La Paz|Bolivia|992592|0|0|0|0|0|0|0|0|0|0|0|0|0|0|321|993|-68.1462|-16.4990|La_Paz
270|Goiânia|Brazil|990000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|990|-49.2548|-16.7267|Goiânia
271|Santa Cruz de La Sierra|Bolivia|441717|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|442|-63.1974|-17.7888|Santa_Cruz_de_la_Sierra
272|Sucre|Bolivia|86609|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|87|-65.2559|-19.0421|Sucre
273|Belo Horizonte|Brazil|2950000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|338|2950|-43.9091|-19.8517|Belo_Horizonte
274|Rio de Janeiro|Brazil|10150000|0|0|0|0|0|0|0|0|0|0|0|0|166|744|2866|10150|-43.4552|-22.7216|Rio_de_Janeiro
275|São Paulo|Brazil|15175000|0|0|0|0|0|0|0|0|0|0|0|0|0|239|2227|15175|-46.6229|-23.5813|São_Paulo
276|Santos|Brazil|1065000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1065|-46.3095|-23.9547|Santos|_São_Paulo
277|Gaborone|Botswana|95163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|95|25.7948|-24.6614|Gaborone
278|Curitiba|Brazil|1700000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1700|-49.2845|-25.4305|Curitiba
279|Pretoria|South Africa|960000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|280|960|28.2184|-25.7313|Pretoria
280|Maputo|Mozambique|1069727|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1070|32.5737|-25.9622|Maputo
281|Johannesburg|South Africa|3650000|0|0|0|0|0|0|0|0|0|0|0|0|0|173|1520|3650|28.0043|-26.1790|Johannesburg
282|Brisbane|Australia|1149401|0|0|0|0|0|0|0|0|0|0|0|0|0|118|440|1149|153.0265|-27.4539|Brisbane
283|Durban|South Africa|1550000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|470|1550|30.9422|-29.8364|Durban
284|Porto Alegre|Brazil|2600000|0|0|0|0|0|0|0|0|0|0|0|0|0|73|375|2600|-51.2080|-30.0395|Porto_Alegre
285|Córdoba|Argentina|1070000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|380|1070|-64.1799|-31.3163|Córdoba,_Argentina
286|Santa Fe|Argentina|292165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|270|292|-60.6978|-31.6169|Santa_Fe,_Argentina
287|Mendoza|Argentina|650000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|650|-68.8297|-32.8974|Mendoza,_Argentina
288|Rosario|Argentina|1045000|0|0|0|0|0|0|0|0|0|0|0|0|0|112|485|1045|-60.6639|-32.9377|Rosario,_Santa_Fe
289|Santiago|Chile|4100000|0|0|0|0|0|0|0|0|0|0|0|0|84|290|1250|4100|-70.6475|-33.4750|Santiago
290|Port Elizabeth|South Africa|690000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|690|25.4843|-33.8816|Port_Elizabeth
291|Sydney|Australia|3364858|0|0|0|0|0|0|0|0|0|0|0|0|0|478|1635|3365|151.0282|-33.8898|Sydney
292|Buenos Aires|Argentina|10750000|0|0|0|0|0|0|0|0|0|0|0|0|74|806|5000|10750|-58.4096|-34.6654|Buenos_Aires
293|Canberra|Australia|271362|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|271|149.0416|-35.3499|Canberra
294|Auckland|New Zealand|850000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|323|850|174.8011|-36.8933|Auckland
295|Melbourne|Australia|2832893|0|0|0|0|0|0|0|0|0|0|0|0|0|485|1350|2833|145.0751|-37.8530|Melbourne
296|Bahía Blanca|Argentina|223818|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|224|-62.2741|-38.7253|Bahía_Blanca
297|Christchurch|New Zealand|320000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|320|172.6837|-43.5489|Christchurch
298|Helsinki|Finland|900000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|367|900|24.9767|60.1964|Helsinki
299|Sfax|Tunisia|310000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|310|10.7593|34.7452|Sfax
300|Kobe|Japan|1410834|0|0|0|0|0|0|0|0|0|0|0|0|0|242|0|1411|135.1818|34.6638|Kobe
301|Jerusalem|Israel|490000|0|50|60|60|0|0|0|0|0|0|0|0|0|0|0|490|35.2252|31.7737|Jerusalem
302|Valencia|Venezuela|616224|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|616|-68.0031|10.1782|Valencia,_Carabobo
303|Guayaquil|Ecuador|1255000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|258|1255|-79.9094|-2.2038|Guayaquil
304|San Francisco|United States|4053800|0|0|0|0|0|0|0|0|0|0|0|0|0|439|1937|4054|-122.3088|37.7275|San_Francisco
305|Edinburgh|United Kingdom|630000|0|0|0|0|0|0|0|0|0|0|0|82|191|400|531|630|-3.2988|55.8753|Edinburgh
306|Trieste|Italy|239031|0|0|0|0|0|0|0|0|0|0|0|0|63|132|270|239|13.9328|45.7003|Trieste
307|Fukuoka|Japan|1750000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|392|1750|130.3172|33.3099|Fukuoka
308|Kitakyushu|Japan|1525000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1525|130.7975|33.6819|Kitakyushu
309|N'Djamena|Chad|303000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|303|15.2408|12.1041|N%27Djamena
310|Tripoli|Libya|990697|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|991|13.2118|32.7516|Tripoli
311|İzmir|Turkey|1550000|90|80|0|0|0|0|0|0|90|120|135|125|150|201|231|1550|27.2058|38.4389|İzmir
312|Kinshasa|Congo|3000000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|334|3000|15.4693|-4.3887|Kinshasa
313|Adelaide|Australia|977721|0|0|0|0|0|0|0|0|0|0|0|0|0|159|420|978|138.8707|-34.9185|Adelaide
314|Jakarta|Indonesia|8600000|0|0|0|0|0|0|0|0|0|0|0|53|60|115|1452|8600|106.7625|-6.2939|Jakarta
315|Semarang|Indonesia|1024940|0|0|0|0|0|0|0|0|0|0|0|0|0|89|325|1025|110.4443|-7.0278|Semarang
316|Callao|Peru|264133|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|264|-76.8356|-12.0435|Callao
317|Belém|Brazil|1200000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1200|-48.3163|-1.6053|Belém
318|Qingdao|China|1270000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|788|1270|120.4341|36.1484|Qingdao
319|Vientiane|Laos|377409|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|377|102.6802|18.0017|Vientiane
320|Salzburg|Austria|220000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|220|13.0909|47.8012|Salzburg
321|Zagreb|Croatia|697925|0|0|0|0|0|0|0|0|0|0|0|0|0|0|325|698|15.9644|45.8071|Zagreb
322|Bujumbura|Burundi|273000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|273|29.5336|-3.2691|Bujumbura
323|Nicosia|Cyprus|185000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|185|33.3852|35.1651|Nicosia
324|Kigali|Rwanda|181600|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|182|29.9915|-2.1179|Kigali
325|Ljubljana|Slovenia|233200|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|233|14.6396|46.0683|Ljubljana
326|Maseru|Lesotho|109382|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|109|27.8904|-29.2567|Maseru
327|Luxembourg|Luxembourg|133000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|133|6.2733|49.7404|Luxembourg_City
328|The Hague|Netherlands|770000|0|0|0|0|0|0|0|0|0|0|0|0|65|236|638|770|4.3006|51.9036|The_Hague
329|Bratislava|Slovakia|435499|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|435|17.2698|48.2745|Bratislava
330|Saskatoon|Canada|200665|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|201|-106.6300|52.1100|Saskatoon
331|Regina|Canada|186521|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|187|-104.6500|50.4100|Regina|_Saskatchewan
332|El Paso|United States|1037700|0|0|0|0|0|0|0|0|0|0|0|0|0|0|259|1038|-106.4500|31.7800|El_Paso,_Texas
333|Jacksonville|United States|635900|0|0|0|0|0|0|0|0|0|0|0|0|0|0|242|636|-81.6600|30.3300|Jacksonville,_Florida
334|Schefferville|Canada|1997|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|-67.0100|54.8600|Schefferville
335|Porto Velho|Brazil|202011|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|202|-63.9000|-8.7500|Porto_Velho
336|Cusco|Peru|184550|0|0|0|0|0|0|0|0|50|0|0|0|0|0|0|185|-71.8600|-13.6000|Cusco
337|Cuiabá|Brazil|279651|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|280|-56.0500|-15.5500|Cuiabá
338|Resistencia|Argentina|220104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|220|-58.9000|-27.4000|Resistencia,_Chaco
339|Tombouctoo|Mali|31925|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|32|-3.0100|16.7600|Tombouctou_Region
340|Maiduguri|Nigeria|255100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|255|13.2600|11.8800|Maiduguri
341|Matadi|Congo|144742|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|145|13.4500|-5.8100|Matidi
342|Huambo|Angola|203000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|203|15.7800|-12.7300|Huambo
343|Kimberley|South Africa|145000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|145|24.8300|-28.6600|Kimberley,_Northern_Cape
344|East London|South Africa|320000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|320|27.9000|-33.0300|East_London,_Eastern_Cape
345|Dodoma|Tanzania|54000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|54|35.7500|-6.1800|Dodoma
346|Narvik|Norway|19080|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|17.3000|68.3500|Narvik
347|Herat|Afghanistan|160000|0|0|0|0|0|45|0|0|0|0|0|0|0|0|0|160|62.2100|34.4600|Herat
348|Kashi|China|146300|0|0|0|45|0|0|50|0|0|0|0|0|0|0|0|146|76.0000|39.4800|Kashgar
349|Hue|Vietnam|165710|0|0|0|0|0|0|0|0|0|0|0|50|60|0|0|166|107.7000|16.4600|Huế
350|Kuching|Malaysia|72555|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|110.4300|1.5000|Kuching
351|Balikpapan|Indonesia|208040|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|208|116.8600|-1.2100|Balikpapan
352|Yakutsk|Russia|187000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|187|129.8300|62.0100|Yakutsk
353|Cairns|Australia|39096|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|39|145.7100|-16.8500|Cairns
354|Townsville|Australia|106416|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|106|146.8300|-19.3000|Townsville
355|Rockhampton|Australia|59056|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|59|150.4800|-23.4300|Rockhampton
356|Newcastle|Australia|405089|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|405|151.9100|-33.0000|Newcastle,_New_South_Wales
357|Hobart|Australia|175082|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|175|147.5000|-43.0000|Hobart
358|Dunedin|New Zealand|109000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|109|170.5000|-45.8600|Dunedin
359|Victoria|Canada|255547|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|256|-123.5691|48.6546|Victoria,_British_Columbia
360|Porto Novo|Benin|164000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|164|2.6325|6.6011|Porto-Novo
361|Douala|Cameroon|1029731|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1030|9.7064|4.1367|Douala
362|Vjuag Padang|Indonesia|708465|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|708|119.7228|-5.1904|Makassar
363|Ambon|Indonesia|111914|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|112|129.3129|-3.3866|Ambon,_Maluku
364|Incheon|South Korea|1604000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|278|1604|126.7674|37.5895|Incheon
365|Dalian|China|1680000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|700|1680|121.5982|39.0317|Dalian
366|Portland|United States|1227200|0|0|0|0|0|0|0|0|0|0|0|0|0|90|488|1227|-122.6417|45.4421|Portland,_Oregon
367|Manaus|Brazil|809914|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|810|-60.0146|-3.1223|Manaus
368|Santarém|Brazil|226618|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|227|-54.6100|-2.4600|Santarém,_Pará
369|Invercargill|New Zealand|52807|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|53|168.4500|-46.4100|Invercargill
370|Mtwara|Tanzania|48510|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|49|40.1800|-10.2600|Mtwara
371|Toamasina|Madagascar|100000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|100|49.4100|-18.2300|Toamasina
372|Bloemfontein|South Africa|235000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|235|26.2600|-29.1500|Bloemfontein
373|Bulawayo|Zimbabwe|413814|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|414|28.7100|-20.2000|Bulawayo
374|Livingstone|Zambia|61296|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|61|25.8800|-17.8300|Livingstone,_Zambia
375|Al Madinah|Saudi Arabia|290000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|290|39.7000|24.4300|Medina
376|Aswan|Egypt|191461|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|191|32.9500|24.0800|Aswan
377|Agadez|Niger|50164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|50|7.9800|16.9600|Agadez
378|El Obeid|Sudan|140000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|140|30.1600|13.1800|Al-Ubayyid
379|Mbandaka|Congo|125263|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|125|18.4600|0.0500|Mbandaka
380|Whitehorse|Canada|15199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|15|-135.0100|60.6500|Whitehorse,_Yukon
381|Punte Arenas|Chile|95332|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|95|-70.8000|-53.1500|Punta_Arenas
382|Puerto Montt|Chile|84410|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|84|-73.0000|-41.4800|Puerto_Montt
383|Comodoro Rivadavia|Argentina|96817|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|97|-67.5000|-45.8300|Comodoro_Rivadavia
384|Suez|Egypt|326820|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|327|32.5600|29.9600|Suez
385|Alexandria|Egypt|3350000|250|100|95|0|0|50|0|0|0|0|0|0|138|314|1100|3350|29.9778|31.0746|Alexandria
386|Bombay|India|9950000|0|0|0|0|0|0|48|0|0|0|0|140|575|780|2680|9950|73.1723|19.0453|Mumbai
387|Algiers|Algeria|2547983|0|0|0|0|0|0|0|0|0|75|85|73|54|140|430|2548|2.9937|36.5965|Algiers
388|Kharkov|Ukraine|1940000|0|0|0|0|0|0|0|0|0|0|0|0|0|197|730|1940|36.2083|49.9897|Kharkiv
389|Dnepropetrovsk|Ukraine|1600000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|450|1600|35.1379|48.4229|Dnipropetrovsk
390|Tallinn|Estonia|482000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|225|482|24.7521|59.2776|Tallinn
391|Santo Domingo|Dominican Republic|1313172|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1313|-69.9105|18.4997|Santo_Domingo
392|Bandar Seri Begawan|Brunei|64000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|64|114.9670|4.9330|Bandar_Seri_Begawan
393|Banjul|Gambia|95000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|95|-16.4946|13.4453|Banjul
394|Port of Spain|Trinidad|370000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|370|-61.4901|10.6397|Port_of_Spain
395|Acapulco|Mexico|301902|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|302|-99.9315|16.9744|Acapulco
396|Angmagssalik|Greenland|2618|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|-37.3119|65.6700|Tasiilaq
397|Antofagasta|Chile|185486|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|185|-70.2254|-23.8325|Antofagasta
398|Aomori|Japan|294045|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|294|140.6700|40.7500|Aomori,_Aomori
399|Banghazi|Libya|435886|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|436|20.3087|32.0431|Benghazi
400|Chiclayo|Peru|279527|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|280|-79.8300|-6.6200|Chiclayo
401|Chimbote|Peru|223341|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|223|-78.4531|-8.9301|Chimbote
402|Churchill|Canada|1304|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-94.1800|58.7108|Churchill,_Manitoba
403|Kochi|India|685836|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|686|76.5218|9.9880|Kochi
404|Concepción|Chile|675000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|675|-72.8516|-36.8833|Concepción,_Chile
405|Coquimbo|Chile|62186|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|62|-71.0200|-31.0000|Coquimbo
406|Darwin|Australia|72937|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|73|130.9946|-12.7015|Darwin,_Northern_Territory
407|Djibouti|Djibouti|120000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|120|43.1000|11.5000|Djibouti_(city)
408|Fremantle|Australia|22484|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|22|115.9346|-32.0442|Fremantle
409|George Town|Malaysia|495000|0|0|0|0|0|0|0|0|0|0|0|0|0|80|225|495|100.5471|5.3500|George_Town,_Penang
410|Qeqertarsuaq|Greenland|1012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|-53.6300|69.3831|Qeqertarsuaq
411|Nuuk|Greenland|12426|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|-51.5800|64.2712|Nuuk
412|Halifax|Canada|295990|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|296|-63.5800|44.6300|Halifax,_Nova_Scotia
413|Hammerfest|Norway|7208|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|23.9063|70.3913|Hammerfest
414|In Salah|Algeria|18800|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|19|2.5300|27.2000|In_Salah
415|Kigoma|Tanzania|50044|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|50|30.0000|-4.9500|Kigoma
416|Kotlas|Russia|69000|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|69|47.0000|61.1500|Kotlas
417|Laayoune|Western Sahara|93875|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|94|-13.1800|27.0000|Laayoune
418|Manado|Indonesia|217091|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|217|124.8842|1.4201|Manado
419|Mangalore|India|306078|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|306|75.1609|12.9500|Mangalore
420|Marrakesh|Morocco|535000|0|0|0|0|150|150|75|50|50|125|0|0|50|120|224|535|-8.0000|31.1500|Marrakesh
421|Mbabane|Swaziland|38290|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|38|31.1913|-26.3034|Mbabane
422|Nagasaki|Japan|449382|0|0|0|0|0|0|0|0|0|0|0|0|0|115|241|449|129.8575|32.8827|Nagasaki
423|Natal|Brazil|510106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|510|-35.2500|-5.7800|Natal,_South_Africa
424|Nelson|New Zealand|33304|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|33|173.2700|-41.3000|Nelson,_New_Zealand
