time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-05T11:21:39.910Z,38.7611656,-122.7283325,1.13,1.75,md,18,127,,0.06,nc,nc73207516,2019-07-05T11:36:03.327Z,"3km SE of The Geysers, CA",earthquake,0.24,0.4,0.15,7,automatic,nc,nc
2019-07-05T11:20:55.450Z,35.7488333,-117.5746667,2.33,2.06,ml,20,67,0.1538,0.15,ci,ci38450327,2019-07-05T13:41:32.047Z,"16km W of Searles Valley, CA",earthquake,0.24,1.1,0.059,10,automatic,ci,ci
2019-07-05T11:20:54.907Z,58.4979,-152.6023,43.5,1.5,ml,,,,0.87,ak,ak0198jsmq2b,2019-07-05T11:24:25.554Z,"79km N of Kodiak, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-05T11:20:24.920Z,35.7588333,-117.5746667,7.08,2.56,ml,25,65,0.1577,0.15,ci,ci38450319,2019-07-05T13:46:02.225Z,"15km W of Searles Valley, CA",earthquake,0.27,0.93,0.112,26,automatic,ci,ci
2019-07-05T11:19:45.170Z,35.7513333,-117.5705,2.13,2.46,ml,26,66,0.1579,0.15,ci,ci38450311,2019-07-05T13:00:00.851Z,"15km W of Searles Valley, CA",earthquake,0.22,1.09,0.102,25,automatic,ci,ci
2019-07-05T11:18:07.480Z,35.7698333,-117.5635,1.83,2.07,ml,20,84,0.1682,0.2,ci,ci38450303,2019-07-05T14:07:02.672Z,"14km W of Searles Valley, CA",earthquake,0.3,0.57,0.144,28,automatic,ci,ci
2019-07-05T11:17:19.580Z,35.777,-117.567,4.93,2.55,ml,23,74,0.1609,0.13,ci,ci38450295,2019-07-05T13:52:23.018Z,"15km W of Searles Valley, CA",earthquake,0.23,0.83,0.155,26,automatic,ci,ci
2019-07-05T11:12:33.460Z,37.4035,-118.5236667,9.29,3.28,md,33,58,0.05933,0.07,nc,nc73207501,2019-07-05T23:40:40.781Z,"7km E of Round Valley, CA",earthquake,0.33,0.93,0.308,27,reviewed,nc,nc
2019-07-05T11:12:19.080Z,35.7505,-117.5688333,3.62,2.93,ml,22,74,0.06915,0.14,ci,ci38450287,2019-07-05T20:57:18.983Z,"15km W of Searles Valley, CA",earthquake,0.22,0.79,0.165,26,reviewed,ci,ci
2019-07-05T11:11:31.820Z,35.7498333,-117.5695,4.28,2.96,ml,22,85,0.0696,0.17,ci,ci38450279,2019-07-05T20:40:19.997Z,"15km W of Searles Valley, CA",earthquake,0.29,0.71,0.172,7,reviewed,ci,ci
2019-07-05T11:10:09.580Z,35.746666,-117.5933304,6.49,3.44,ml,11,181,0.1389,0.17,ci,ci38450271,2019-07-05T14:03:34.044Z,"16km NNE of Ridgecrest, CA",earthquake,0.8,2.02,0.34,3,reviewed,ci,ci
2019-07-05T11:07:53.040Z,35.7603333,-117.575,6.95,5.36,mw,79,43,0.05824,0.2,ci,ci38450263,2019-07-06T00:49:11.508Z,"16km W of Searles Valley, CA",earthquake,0.13,0.36,,6,reviewed,ci,ci
2019-07-05T11:04:57.000Z,35.7383333,-117.5546667,4.13,1.58,ml,22,76,0.08473,0.2,ci,ci38450239,2019-07-05T11:08:42.825Z,"14km WSW of Searles Valley, CA",earthquake,0.35,0.99,0.116,22,automatic,ci,ci
2019-07-05T11:02:29.950Z,35.5816667,-117.637,4.43,1.64,ml,26,46,0.1083,0.19,ci,ci38450231,2019-07-05T12:23:42.645Z,"6km SE of Ridgecrest, CA",earthquake,0.28,0.89,0.136,21,automatic,ci,ci
2019-07-05T10:59:38.860Z,35.6041679,-117.5926666,1.97,3.54,mw,65,37,0.1078,0.16,ci,ci38450223,2019-07-05T18:02:54.380Z,"8km ESE of Ridgecrest, CA",earthquake,0.18,0.43,,6,reviewed,ci,ci
2019-07-05T10:57:26.570Z,35.7433333,-117.5493333,10.81,2.89,ml,31,58,0.08219,0.14,ci,ci38450215,2019-07-05T20:57:52.752Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.42,0.132,25,reviewed,ci,ci
2019-07-05T10:56:59.150Z,35.7555,-117.5336667,7.08,1.64,ml,17,73,0.07942,0.17,ci,ci38450207,2019-07-05T11:00:57.761Z,"12km W of Searles Valley, CA",earthquake,0.34,0.84,0.167,23,automatic,ci,ci
2019-07-05T10:50:34.282Z,68.7969,-151.4125,2.9,2.4,ml,,,,0.71,ak,ak0198js7oc8,2019-07-05T10:56:07.814Z,"74km N of Anaktuvuk Pass, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-05T10:50:08.890Z,35.5946667,-117.6258333,1.43,2.09,ml,26,50,0.1237,0.14,ci,ci38450191,2019-07-05T11:00:27.740Z,"5km ESE of Ridgecrest, CA",earthquake,0.2,0.43,0.145,26,automatic,ci,ci
2019-07-05T10:49:59.467Z,69.3114,-144.7026,5.4,3,ml,,,,0.74,ak,ak0198js7ily,2019-07-05T10:56:07.382Z,"100km SSW of Kaktovik, Alaska",earthquake,,1.2,,,automatic,ak,ak
2019-07-05T10:48:24.600Z,35.7415,-117.564,3.18,2.34,ml,28,57,0.07893,0.14,ci,ci38450183,2019-07-05T10:59:25.240Z,"15km W of Searles Valley, CA",earthquake,0.21,0.52,0.135,25,automatic,ci,ci
2019-07-05T10:45:28.220Z,35.7025,-117.4801667,0.89,1.65,ml,20,85,0.1167,0.14,ci,ci38450151,2019-07-05T10:49:10.177Z,"10km SW of Searles Valley, CA",earthquake,0.27,0.48,0.156,23,automatic,ci,ci
2019-07-05T10:44:32.150Z,35.6235,-117.6088333,7.82,1.62,ml,20,95,0.1251,0.13,ci,ci38450143,2019-07-05T10:48:21.174Z,"6km E of Ridgecrest, CA",earthquake,0.23,1.09,0.17,25,automatic,ci,ci
2019-07-05T10:43:49.590Z,59.0329,-154.3316,125.3,1.5,ml,,,,0.61,ak,ak0198js67k6,2019-07-05T10:49:04.006Z,"86km SSE of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-05T10:37:36.630Z,35.6628333,-117.5228333,6.52,2.11,ml,25,81,0.09078,0.17,ci,ci38450087,2019-07-05T10:48:10.710Z,"15km ENE of Ridgecrest, CA",earthquake,0.27,0.9,0.161,26,automatic,ci,ci
2019-07-05T10:36:06.950Z,35.7138333,-117.4715,0.73,1.76,ml,22,110,0.1273,0.2,ci,ci38450071,2019-07-05T10:39:51.945Z,"8km SW of Searles Valley, CA",earthquake,0.36,0.68,0.189,27,automatic,ci,ci
2019-07-05T10:33:58.480Z,35.7245,-117.5465,2.09,1.84,ml,19,91,0.1,0.18,ci,ci38450055,2019-07-05T10:37:47.588Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.63,0.116,7,automatic,ci,ci
2019-07-05T10:33:16.080Z,35.6805,-117.4775,0.83,2.75,ml,24,88,0.09462,0.19,ci,ci38450047,2019-07-05T10:44:02.480Z,"12km SW of Searles Valley, CA",earthquake,0.35,0.88,0.098,26,automatic,ci,ci
2019-07-05T10:29:41.150Z,35.5718333,-117.6063333,6.33,1.67,ml,17,93,0.1109,0.18,ci,ci38450015,2019-07-05T10:33:20.163Z,"8km SE of Ridgecrest, CA",earthquake,0.34,1.12,0.191,13,automatic,ci,ci
2019-07-05T10:29:11.440Z,35.603,-117.604,6.76,1.83,ml,22,56,0.1167,0.15,ci,ci38450007,2019-07-05T10:33:01.160Z,"7km ESE of Ridgecrest, CA",earthquake,0.21,0.79,0.175,26,automatic,ci,ci
2019-07-05T10:27:17.720Z,35.7246667,-117.5358333,6.6,2.53,ml,29,60,0.1038,0.14,ci,ci38449999,2019-07-05T10:37:54.360Z,"13km WSW of Searles Valley, CA",earthquake,0.21,0.76,0.16,25,automatic,ci,ci
2019-07-05T10:25:36.710Z,35.7101667,-117.4816667,1.61,1.88,ml,24,64,0.1244,0.14,ci,ci38449991,2019-07-05T10:29:23.603Z,"10km SW of Searles Valley, CA",earthquake,0.24,0.47,0.186,23,automatic,ci,ci
2019-07-05T10:23:14.580Z,35.7151667,-117.4481667,0.3,2.19,ml,25,67,0.1289,0.2,ci,ci38449975,2019-07-05T10:27:17.062Z,"7km SW of Searles Valley, CA",earthquake,0.32,31.61,0.16,26,automatic,ci,ci
2019-07-05T10:21:26.780Z,35.743,-117.5593333,7.02,1.82,ml,22,87,0.07894,0.15,ci,ci38449959,2019-07-05T10:31:47.630Z,"14km W of Searles Valley, CA",earthquake,0.27,0.71,0.158,26,automatic,ci,ci
2019-07-05T10:21:00.740Z,35.5801667,-117.635,4.34,1.74,ml,26,74,0.1075,0.12,ci,ci38449951,2019-07-05T10:31:45.320Z,"6km SE of Ridgecrest, CA",earthquake,0.18,0.61,0.162,26,automatic,ci,ci
2019-07-05T10:16:34.490Z,35.663166,-117.5029984,6.09,3.1,ml,51,55,0.08341,0.15,ci,ci38449919,2019-07-05T17:04:09.383Z,"15km SW of Searles Valley, CA",earthquake,0.18,0.67,0.23,22,reviewed,ci,ci
2019-07-05T10:16:00.020Z,35.6793333,-117.5008333,4.22,1.87,ml,21,105,0.09783,0.19,ci,ci38449911,2019-07-05T10:20:00.131Z,"13km SW of Searles Valley, CA",earthquake,0.33,0.92,0.164,26,automatic,ci,ci
2019-07-05T10:05:57.850Z,52.3667,-172.7119,102.07,4,mb,,166,0.927,1.41,us,us70004awd,2019-07-05T11:04:00.040Z,"99km W of Amukta Island, Alaska",earthquake,7.4,7.8,0.051,105,reviewed,us,us
2019-07-05T10:05:42.320Z,35.6396667,-117.5976667,11.06,1.54,ml,18,115,0.1225,0.17,ci,ci38449839,2019-07-05T13:52:46.124Z,"7km ENE of Ridgecrest, CA",earthquake,0.3,0.65,0.165,15,automatic,ci,ci
2019-07-05T10:05:20.870Z,35.7441667,-117.5465,8.12,1.65,ml,20,90,0.08259,0.16,ci,ci38449831,2019-07-05T10:17:54.629Z,"13km WSW of Searles Valley, CA",earthquake,0.33,0.98,0.141,23,automatic,ci,ci
2019-07-05T09:59:50.770Z,35.6926667,-117.491,1.59,1.59,ml,14,106,0.1085,0.15,ci,ci38449799,2019-07-05T10:03:41.427Z,"11km SW of Searles Valley, CA",earthquake,0.3,0.54,0.054,12,automatic,ci,ci
2019-07-05T09:58:54.407Z,61.7876,-149.6628,37.7,1.8,ml,,,,0.67,ak,ak0198jro00r,2019-07-05T10:10:53.953Z,"18km N of Meadow Lakes, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-05T09:57:46.370Z,35.6635017,-117.4860001,0.56,1.85,ml,24,86,0.07924,0.21,ci,ci38449783,2019-07-05T10:01:36.368Z,"14km SSW of Searles Valley, CA",earthquake,0.43,0.76,0.219,6,automatic,ci,ci
2019-07-05T09:57:17.580Z,35.6591667,-117.525,7.48,1.85,ml,16,95,0.08874,0.17,ci,ci38449767,2019-07-05T10:01:01.868Z,"14km ENE of Ridgecrest, CA",earthquake,0.31,1.39,0.151,24,automatic,ci,ci
2019-07-05T09:55:34.550Z,35.6471667,-117.5406667,1.35,1.66,ml,20,90,0.1745,0.14,ci,ci38449751,2019-07-05T09:59:22.856Z,"13km ENE of Ridgecrest, CA",earthquake,0.31,0.58,0.151,22,automatic,ci,ci
2019-07-05T09:53:57.790Z,35.5781667,-117.6365,5.7,2.11,ml,28,38,0.1052,0.15,ci,ci38449735,2019-07-05T10:04:15.780Z,"6km SE of Ridgecrest, CA",earthquake,0.23,1.05,0.18,25,automatic,ci,ci
2019-07-05T09:52:32.671Z,-2.1536,100.6264,65.37,4.9,mb,,80,2.497,0.97,us,us70004aw1,2019-07-05T10:30:35.040Z,"84km W of Sungaipenuh, Indonesia",earthquake,7.5,6.9,0.064,76,reviewed,us,us
2019-07-05T09:46:29.260Z,35.6479988,-117.5453339,3.76,3.51,ml,64,60,0.0914,0.19,ci,ci38449719,2019-07-05T17:19:04.079Z,"12km ENE of Ridgecrest, CA",earthquake,0.18,0.75,0.268,21,reviewed,ci,ci
2019-07-05T09:45:40.610Z,35.6656667,-117.5363333,4.7,1.64,ml,20,142,0.09944,0.27,ci,ci38449711,2019-07-05T09:49:26.761Z,"14km ENE of Ridgecrest, CA",earthquake,0.55,1.26,0.181,23,automatic,ci,ci
2019-07-05T09:41:22.310Z,35.7048333,-117.4816667,0.7,2.48,ml,27,63,0.1191,0.16,ci,ci38449695,2019-07-05T09:52:05.370Z,"10km SW of Searles Valley, CA",earthquake,0.26,0.47,0.181,25,automatic,ci,ci
2019-07-05T09:41:08.260Z,35.7621667,-117.5725,7.88,1.52,ml,21,145,0.0572,0.16,ci,ci38449687,2019-07-05T09:45:05.249Z,"15km W of Searles Valley, CA",earthquake,0.33,0.79,0.18,18,automatic,ci,ci
2019-07-05T09:40:55.541Z,-3.3753,100.6487,27.56,4.6,mb,,191,2.501,1.14,us,us70004avu,2019-07-05T12:38:44.040Z,"164km SSW of Sungaipenuh, Indonesia",earthquake,9.3,6.2,0.101,29,reviewed,us,us
2019-07-05T09:40:49.682Z,39.2645,-99.4755,5,3.1,mb_lg,,47,0.494,0.76,us,us70004avj,2019-07-05T21:55:44.444Z,"15km WNW of Plainville, Kansas",earthquake,3.7,2,0.043,142,reviewed,us,us
2019-07-05T09:39:24.150Z,35.6651667,-117.5213333,2.02,1.78,ml,22,97,0.0921,0.27,ci,ci38449663,2019-07-05T09:43:11.239Z,"15km ENE of Ridgecrest, CA",earthquake,0.46,1.42,0.154,27,automatic,ci,ci
2019-07-05T09:37:39.212Z,36.00242615,-96.76926422,2.957984447,1.82,ml,27,105.5649567,0.02856668644,0.3678981482,ok,ok2019natd,2019-07-05T15:33:39.735Z,"1km N of Cushing, Oklahoma",earthquake,2.501615518,1.850587431,,21,automatic,ok,ok
2019-07-05T09:36:37.420Z,35.6298333,-117.5701667,0.27,1.85,ml,17,81,0.09803,0.21,ci,ci38449647,2019-07-05T09:40:40.874Z,"10km E of Ridgecrest, CA",earthquake,0.37,31.61,0.17,28,automatic,ci,ci
2019-07-05T09:35:06.508Z,1.7202,126.6009,10,4.5,mb,,108,1.214,0.69,us,us70004avf,2019-07-05T13:04:31.040Z,"134km NW of Kota Ternate, Indonesia",earthquake,5.6,1.9,0.106,26,reviewed,us,us
2019-07-05T09:33:24.620Z,35.6565018,-117.5213318,1.92,2.35,ml,41,62,0.08485,0.16,ci,ci38449639,2019-07-05T09:43:56.790Z,"14km ENE of Ridgecrest, CA",earthquake,0.22,0.64,0.225,26,automatic,ci,ci
2019-07-05T09:31:21.510Z,35.6445,-117.549,4.61,2.07,ml,24,78,0.09138,0.13,ci,ci38449615,2019-07-05T09:35:10.158Z,"12km ENE of Ridgecrest, CA",earthquake,0.23,0.63,0.146,26,automatic,ci,ci
2019-07-05T09:25:03.980Z,35.9955,-117.5136667,0.34,1.7,ml,12,161,0.1919,0.29,ci,ci38449599,2019-07-05T09:29:03.100Z,"27km NNW of Searles Valley, CA",earthquake,1.34,31.61,0.259,19,automatic,ci,ci
2019-07-05T09:22:58.000Z,35.5763333,-117.6145,7.51,1.6,ml,19,82,0.1112,0.26,ci,ci38449583,2019-07-05T09:26:58.089Z,"7km SE of Ridgecrest, CA",earthquake,0.46,1.8,0.177,24,automatic,ci,ci
2019-07-05T09:21:53.070Z,35.6904984,-117.5093307,3.83,1.88,ml,24,61,0.1106,0.21,ci,ci38449575,2019-07-05T09:25:53.080Z,"13km SW of Searles Valley, CA",earthquake,0.38,0.94,0.215,13,automatic,ci,ci
2019-07-05T09:21:15.420Z,35.7436667,-117.5103333,9.78,1.85,ml,23,61,0.101,0.29,ci,ci38449567,2019-07-05T09:25:03.583Z,"10km WSW of Searles Valley, CA",earthquake,0.6,1.37,0.137,27,automatic,ci,ci
2019-07-05T09:17:57.230Z,35.6508333,-117.5671667,9.63,2.39,ml,28,59,0.1069,0.17,ci,ci38449551,2019-07-05T09:28:43.610Z,"10km ENE of Ridgecrest, CA",earthquake,0.26,0.71,0.156,27,automatic,ci,ci
2019-07-05T09:17:38.010Z,35.6925,-117.5125,6.92,2.25,ml,29,61,0.1134,0.17,ci,ci38449543,2019-07-05T09:28:40.820Z,"13km SW of Searles Valley, CA",earthquake,0.3,0.89,0.188,25,automatic,ci,ci
2019-07-05T09:13:37.850Z,35.6343346,-117.5835037,10.5,1.68,ml,26,62,0.1098,0.14,ci,ci38449519,2019-07-05T09:17:16.033Z,"8km E of Ridgecrest, CA",earthquake,0.28,0.76,0.135,7,automatic,ci,ci
2019-07-05T09:12:10.770Z,35.6126667,-117.5851667,10.66,1.8,ml,14,106,0.1036,0.18,ci,ci38449511,2019-07-05T09:15:57.517Z,"8km E of Ridgecrest, CA",earthquake,0.33,0.94,0.117,11,automatic,ci,ci
2019-07-05T09:11:20.610Z,35.6663333,-117.5276667,6.61,2.9,ml,36,61,0.09587,0.2,ci,ci38449503,2019-07-05T18:01:47.988Z,"14km ENE of Ridgecrest, CA",earthquake,0.2,0.68,0.164,209,reviewed,ci,ci
2019-07-05T09:11:09.480Z,35.6661667,-117.5253333,4.17,2.26,ml,26,77,0.09468,0.17,ci,ci38449495,2019-07-05T09:15:04.515Z,"14km ENE of Ridgecrest, CA",earthquake,0.27,0.95,0.151,28,automatic,ci,ci
2019-07-05T09:10:30.930Z,35.6873333,-117.4861667,0.4,2.07,ml,25,64,0.1025,0.2,ci,ci38449487,2019-07-05T09:21:32.430Z,"12km SW of Searles Valley, CA",earthquake,0.33,31.61,0.132,26,automatic,ci,ci
2019-07-05T09:09:15.320Z,35.6906667,-117.4905,0.99,1.88,ml,23,85,0.1065,0.17,ci,ci38449471,2019-07-05T09:12:55.504Z,"12km SW of Searles Valley, CA",earthquake,0.31,1,0.11,27,automatic,ci,ci
2019-07-05T09:07:51.350Z,35.5925,-117.5951667,5.84,1.52,ml,20,81,0.1085,0.2,ci,ci38449463,2019-07-05T09:11:35.495Z,"8km ESE of Ridgecrest, CA",earthquake,0.35,1.75,0.132,24,automatic,ci,ci
2019-07-05T09:04:58.700Z,35.7369995,-117.5540009,5.35,1.6,ml,22,68,0.08617,0.15,ci,ci38449455,2019-07-05T09:08:46.475Z,"14km WSW of Searles Valley, CA",earthquake,0.35,1.72,0.257,6,automatic,ci,ci
2019-07-05T09:03:06.170Z,35.6025,-117.6088333,5.05,2.32,ml,25,55,0.1206,0.16,ci,ci38449431,2019-07-05T09:14:06.010Z,"6km ESE of Ridgecrest, CA",earthquake,0.23,0.72,0.154,26,automatic,ci,ci
2019-07-05T09:02:40.190Z,35.6068333,-117.5951667,4.72,2.09,ml,28,42,0.1102,0.17,ci,ci38449423,2019-07-05T09:17:17.462Z,"8km ESE of Ridgecrest, CA",earthquake,0.23,0.76,0.176,26,automatic,ci,ci
2019-07-05T09:00:16.810Z,35.7338333,-117.55,0.63,2,ml,24,58,0.0904,0.18,ci,ci38449407,2019-07-05T09:09:36.390Z,"14km WSW of Searles Valley, CA",earthquake,0.28,0.56,0.121,27,automatic,ci,ci
2019-07-05T08:57:39.310Z,35.6663333,-117.5153333,5.01,1.75,ml,23,98,0.09066,0.16,ci,ci38449383,2019-07-05T09:08:15.860Z,"15km SW of Searles Valley, CA",earthquake,0.28,0.86,0.141,24,automatic,ci,ci
2019-07-05T08:56:53.130Z,35.7268333,-117.5465,2.17,2.02,ml,27,58,0.09794,0.16,ci,ci38449375,2019-07-05T09:07:13.450Z,"14km WSW of Searles Valley, CA",earthquake,0.23,0.75,0.161,26,automatic,ci,ci
2019-07-05T08:56:21.770Z,35.7263333,-117.5468333,1.56,1.85,ml,24,64,0.09827,0.21,ci,ci38449367,2019-07-05T09:00:16.616Z,"14km WSW of Searles Valley, CA",earthquake,0.32,0.53,0.134,28,automatic,ci,ci
2019-07-05T08:54:02.500Z,35.7039986,-117.5025024,7.27,3.55,ml,67,69,0.1218,0.16,ci,ci38449351,2019-07-05T17:22:33.450Z,"11km SW of Searles Valley, CA",earthquake,0.16,0.58,0.255,15,reviewed,ci,ci
2019-07-05T08:50:27.948Z,69.1623,-144.5555,3.2,1.8,ml,,,,0.75,ak,ak0198jr0snc,2019-07-05T08:54:06.905Z,"114km SSW of Kaktovik, Alaska",earthquake,,2.2,,,automatic,ak,ak
2019-07-05T08:46:49.740Z,35.6926651,-117.4909973,7.04,3.09,ml,60,38,0.1085,0.18,ci,ci38449335,2019-07-05T17:04:59.034Z,"11km SW of Searles Valley, CA",earthquake,0.18,0.66,0.27,20,reviewed,ci,ci
2019-07-05T08:46:30.330Z,19.2563324,-155.3861694,30.25,1.81,md,47,130,0.02157,0.14,hv,hv71034012,2019-07-05T08:49:48.330Z,"11km ENE of Pahala, Hawaii",earthquake,0.5,0.7,0.01,5,automatic,hv,hv
2019-07-05T08:43:07.900Z,35.6066667,-117.5738333,9.7,1.93,ml,22,79,0.09318,0.14,ci,ci38449311,2019-07-05T08:47:35.064Z,"9km E of Ridgecrest, CA",earthquake,0.25,0.66,0.14,27,automatic,ci,ci
2019-07-05T08:34:32.920Z,35.6838333,-117.515,5.79,1.71,ml,26,81,0.1062,0.16,ci,ci38449271,2019-07-05T08:43:54.731Z,"14km SW of Searles Valley, CA",earthquake,0.29,1.29,0.151,26,automatic,ci,ci
2019-07-05T08:33:18.760Z,35.743,-117.5413333,8.73,1.67,ml,22,78,0.08576,0.19,ci,ci38449263,2019-07-05T08:37:08.454Z,"13km WSW of Searles Valley, CA",earthquake,0.34,0.99,0.152,26,automatic,ci,ci
2019-07-05T08:31:22.370Z,35.7255,-117.5465,2.32,1.73,ml,24,58,0.09914,0.2,ci,ci38449255,2019-07-05T08:35:34.370Z,"14km WSW of Searles Valley, CA",earthquake,0.29,0.7,0.162,26,automatic,ci,ci
2019-07-05T08:28:18.070Z,35.6911667,-117.4648333,12.85,2.26,ml,23,89,0.1045,0.15,ci,ci38449247,2019-07-05T08:38:49.810Z,"10km SSW of Searles Valley, CA",earthquake,0.32,0.86,0.171,25,automatic,ci,ci
2019-07-05T08:26:49.740Z,35.5928333,-117.5555,6.76,1.51,ml,12,123,0.07631,0.21,ci,ci38449231,2019-07-05T08:30:39.284Z,"11km ESE of Ridgecrest, CA",earthquake,0.52,1.45,0.157,13,automatic,ci,ci
2019-07-05T08:26:15.470Z,35.604,-117.6043333,2.25,2.05,ml,26,56,0.1171,0.2,ci,ci38449223,2019-07-05T08:36:44.650Z,"7km ESE of Ridgecrest, CA",earthquake,0.26,0.52,0.164,26,automatic,ci,ci
2019-07-05T08:26:00.068Z,61.8239,-152.0327,99.1,1.6,ml,,,,0.72,ak,ak0198jqvi7r,2019-07-05T08:29:52.133Z,"105km W of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-07-05T08:22:11.221Z,69.1746,-143.7898,0,2.2,ml,,,,0.82,ak,ak0198jqurb5,2019-07-05T08:28:11.364Z,"106km S of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-05T08:21:04.840Z,35.6011658,-117.6039963,4.2,3.46,ml,63,39,0.1165,0.14,ci,ci38449191,2019-07-05T17:25:42.213Z,"7km ESE of Ridgecrest, CA",earthquake,0.15,0.57,0.263,19,reviewed,ci,ci
2019-07-05T08:20:24.640Z,35.582,-117.6075,10.05,1.57,ml,12,107,0.1185,0.17,ci,ci38449183,2019-07-05T08:24:08.401Z,"8km SE of Ridgecrest, CA",earthquake,0.48,1.17,0.155,25,automatic,ci,ci
2019-07-05T08:17:37.760Z,35.7106667,-117.474,0.58,2.18,ml,28,64,0.1243,0.17,ci,ci38449159,2019-07-05T08:28:32.290Z,"9km SW of Searles Valley, CA",earthquake,0.26,0.59,0.116,25,automatic,ci,ci
2019-07-05T08:13:32.530Z,35.6613333,-117.5273333,4.87,1.68,ml,22,95,0.09161,0.18,ci,ci38449127,2019-07-05T08:17:10.945Z,"14km ENE of Ridgecrest, CA",earthquake,0.36,0.94,0.117,25,automatic,ci,ci
2019-07-05T08:12:07.570Z,35.5978333,-117.5956667,6.65,1.59,ml,20,85,0.1094,0.18,ci,ci38449119,2019-07-05T08:15:54.173Z,"8km ESE of Ridgecrest, CA",earthquake,0.31,0.97,0.157,23,automatic,ci,ci
2019-07-05T08:11:39.023Z,69.1863,-144.4509,0.8,2.2,ml,,,,0.76,ak,ak0198jqsgl0,2019-07-05T08:18:48.657Z,"110km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-07-05T08:11:09.060Z,35.76,-117.5753333,6.8,1.58,ml,21,82,0.05847,0.14,ci,ci38449111,2019-07-05T08:15:01.931Z,"16km W of Searles Valley, CA",earthquake,0.29,0.68,0.144,22,automatic,ci,ci
2019-07-05T08:10:02.880Z,35.6568333,-117.5275,0.38,1.73,ml,21,75,0.08807,0.22,ci,ci38449095,2019-07-05T08:13:53.921Z,"14km ENE of Ridgecrest, CA",earthquake,0.42,0.69,0.114,26,automatic,ci,ci
2019-07-05T08:07:41.160Z,35.702,-117.4768333,1.23,1.65,ml,21,64,0.1159,0.16,ci,ci38449079,2019-07-05T08:11:33.900Z,"10km SW of Searles Valley, CA",earthquake,0.29,0.61,0.164,23,automatic,ci,ci
2019-07-05T08:04:54.250Z,35.7003333,-117.4828333,1.61,1.7,ml,21,87,0.1148,0.2,ci,ci38449071,2019-07-05T08:08:28.983Z,"10km SW of Searles Valley, CA",earthquake,0.35,0.57,0.16,25,automatic,ci,ci
2019-07-05T08:02:57.140Z,35.722,-117.5261667,2.83,1.97,ml,25,89,0.1101,0.15,ci,ci38449047,2019-07-05T08:06:53.374Z,"12km WSW of Searles Valley, CA",earthquake,0.23,0.53,0.067,24,automatic,ci,ci
2019-07-05T08:02:37.600Z,35.6781667,-117.4798333,0.62,1.98,ml,21,88,0.09259,0.18,ci,ci38449039,2019-07-05T08:06:18.862Z,"12km SW of Searles Valley, CA",earthquake,0.29,0.5,0.101,17,automatic,ci,ci
2019-07-05T08:02:11.830Z,35.58,-117.6403333,1.8,2.16,ml,24,56,0.1059,0.3,ci,ci38449031,2019-07-05T08:11:26.889Z,"6km SE of Ridgecrest, CA",earthquake,0.4,0.79,0.172,25,automatic,ci,ci
2019-07-05T08:00:43.330Z,35.7501667,-117.5621667,7.07,2.9,ml,32,57,0.07147,0.14,ci,ci38449015,2019-07-05T08:21:20.679Z,"14km W of Searles Valley, CA",earthquake,0.21,0.66,0.16,25,automatic,ci,ci
2019-07-05T08:00:31.200Z,46.8571667,-112.6693333,12.69,2.12,ml,10,113,0.257,0.1,mb,mb80350849,2019-07-05T14:10:35.490Z,"10km S of Lincoln, Montana",earthquake,0.35,2.6,0.176,4,reviewed,mb,mb
2019-07-05T07:59:26.810Z,35.6291667,-117.597,9.8,1.97,ml,27,51,0.1178,0.2,ci,ci38449007,2019-07-05T08:03:08.316Z,"7km E of Ridgecrest, CA",earthquake,0.29,0.97,0.136,26,automatic,ci,ci
2019-07-05T07:58:30.470Z,35.706,-117.516,8.07,1.88,ml,29,61,0.127,0.18,ci,ci38448991,2019-07-05T08:09:03.550Z,"12km SW of Searles Valley, CA",earthquake,0.3,1.28,0.145,26,automatic,ci,ci
2019-07-05T07:55:23.000Z,35.575,-117.628,4.81,1.53,ml,16,86,0.105,0.18,ci,ci38448975,2019-07-05T08:00:10.121Z,"7km SE of Ridgecrest, CA",earthquake,0.3,0.78,0.106,18,automatic,ci,ci
2019-07-05T07:51:34.090Z,35.6371667,-117.5715,8.9,1.62,ml,16,87,0.1024,0.19,ci,ci38448959,2019-07-05T07:55:34.334Z,"10km E of Ridgecrest, CA",earthquake,0.37,1.26,0.118,25,automatic,ci,ci
2019-07-05T07:44:27.350Z,35.6576667,-117.5228333,1.42,1.98,ml,24,62,0.0865,0.19,ci,ci38448911,2019-07-05T07:48:17.739Z,"14km ENE of Ridgecrest, CA",earthquake,0.32,0.64,0.189,27,automatic,ci,ci
